id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
46110681,https://www.airbnb.com/rooms/46110681,20210221060108,2021-02-22,Large and Cozy 3BR Flat 15 min to NYC,"**Stay with peace of mind - all of our rentals are cleaned before and after each stay by a professional cleaning agency trained in proper disinfection techniques. All our rentals also feature digital locks for easy self check-in**<br /><br />Newly renovated apartment conveniently located 3 minutes of the Journal Square Transportation Center where you shop, dine and take a trip to Manhattan for the day/evening on the train.  Enjoy the comforts of home in this cozy apartment with high speed internet, Netflix/Hulu access, complimentary Starbucks coffee.<br /><br />- 24/7 guest support via message, email, or phone<br />- Professionally cleaned<br />- Self check-in<br /><br />To abide by all legal requirements and HOA rules, you WILL be asked to provide a copy of your official government-issued photo ID, confirm your contact information,  pass through our verification portal and, in some instances, complete a criminal background check. Failure to provide these documents will result in a can","It's walking distance to Journal Square (NJ transit and the Path trains), Boulevard Drinks (best hotdogs, you can't eat just one!), Loew's Jersey Theatre is a movie palace type theatre and live entertainment venue (want to catch an old movie or live music) check their calendar.",https://a0.muscache.com/pictures/4a644634-f1c0-460f-9c97-5bd71b405db9.jpg,373421064,https://www.airbnb.com/users/show/373421064,Sam & JC,2020-10-26,US,"Hello! I am a customer experience specialist at CozySuites and JC is the founder and head of guest experience at CozySuites. We are a tech-enabled hospitality company that's elevating the way people travel. We offer stylish, home-like accommodations for all types of travel. Every CozySuite features modern decor and amenities that make guests feel right at home. We offer accommodations in many cities around the U.S. Have questions? Our guest services team is available 24/7 to help.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_x_medium,Journal Square,0,0,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward C (councilmember Richard Boggiano),,40.73412,-74.05831,Entire apartment,Entire home/apt,8,,1 bath,3,6,"[""Dryer"", ""Oven"", ""Heating"", ""Smoke alarm"", ""TV"", ""Kitchen"", ""Washer"", ""Iron"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Dishes and silverware"", ""Bed linens"", ""Air conditioning"", ""Dedicated workspace"", ""Hair dryer"", ""Paid parking off premises"", ""Long term stays allowed"", ""Coffee maker"", ""Hangers""]",$104.00,29,180,4,29,180,180,19.2,180.0,,t,24,31,31,31,2021-02-22,3,3,0,2020-11-19,2020-12-13,93,10,10,10,10,10,9,,f,7,7,0,0,0.94
46110865,https://www.airbnb.com/rooms/46110865,20210221060108,2021-02-21,Charming 3BR flat  15 min to NYC,"**Stay with peace of mind - all of our rentals are cleaned before and after each stay by a professional cleaning agency trained in proper disinfection techniques. All our rentals also feature digital locks for easy self check-in**<br /><br />Newly renovated apartment located conveniently located 3 min to the Journal Square Transportation Center where you shop, dine or take a trip to Manhattan for the day/evening on the PATH train.  Enjoy a spacious living area, central ac/heating and comfortable decor while you relax with high speed internet, Netflix/Hulu access, and complimentary Starbucks coffee.<br /><br />- 24/7 guest support via message, email, or phone<br />- Professionally cleaned<br />- Self check-in<br /><br />To abide by all legal requirements and HOA rules, you WILL be asked to provide a copy of your official government-issued photo ID, confirm your contact information,  pass through our verification portal and, in some instances, complete a criminal background check. Failur","Located along Kennedy Boulevard in Jersey City, NJ, the Journal Square Transportation Center is one of New Jersey’s busiest transportation centers. The facility includes a ten-story tower, bus station and two levels of parking. It is also a major stop on the PATH rail system, with service to lower and midtown Manhattan, Hoboken, Newark and Jersey City.",https://a0.muscache.com/pictures/51c72886-e273-419a-b2ef-d872d5a97f8f.jpg,373421064,https://www.airbnb.com/users/show/373421064,Sam & JC,2020-10-26,US,"Hello! I am a customer experience specialist at CozySuites and JC is the founder and head of guest experience at CozySuites. We are a tech-enabled hospitality company that's elevating the way people travel. We offer stylish, home-like accommodations for all types of travel. Every CozySuite features modern decor and amenities that make guests feel right at home. We offer accommodations in many cities around the U.S. Have questions? Our guest services team is available 24/7 to help.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_x_medium,Journal Square,0,0,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward C (councilmember Richard Boggiano),,40.73312,-74.0623,Entire apartment,Entire home/apt,8,,1 bath,2,6,"[""Private entrance"", ""Hot water"", ""Paid parking off premises"", ""Dryer"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Bed linens"", ""Dishes and silverware"", ""Free street parking"", ""Washer"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""TV"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Long term stays allowed""]",$85.00,29,180,4,29,180,180,19.2,180.0,,t,3,11,11,11,2021-02-21,2,2,0,2020-11-26,2020-11-29,90,9,9,10,10,10,8,,t,7,7,0,0,0.68
46111122,https://www.airbnb.com/rooms/46111122,20210221060108,2021-02-23,Spacious 5BR 3BA 15 mins to NYC,"**Stay with peace of mind - all of our rentals are cleaned before and after each stay by a professional cleaning agency trained in proper disinfection techniques. All our rentals also feature digital locks for easy self check-in**<br /><br />One-of-a-kind TWO-STORY duplex. Enormous interior space: 10 beds, 3 bathrooms! 10 minutes walk to the PATH train, which takes you straight to Downtown Manhattan and the World Trade Center! Situated in a quiet, residential neighborhood, this is the perfect place for your family or group to relax after a long day exploring NYC or Jersey City.<br /><br />- 24/7 guest support via message, email, or phone<br />- Professionally cleaned<br />- Self check-in<br /><br />To abide by all legal requirements and HOA rules, you WILL be asked to provide a copy of your official government-issued photo ID, confirm your contact information,  pass through our verification portal and, in some instances, complete a criminal background check. Failure to provide these do","Known affectionately as the ""sixth borough,"" Jersey City is staking its claim as a destination in its own right within the New York City metropolitan area. Young professionals, artists and families have flocked to the Jersey side of the Hudson in recent years and have created a city that is both an extension of Manhattan and a place where you can see and feel an authentic Jersey vibe. Visitors to New York City will find that Jersey City not only offers more reasonably-priced accommodations with easy access to the Big Apple, but also noteworthy parks, restaurants, bars and other attractions that will make for a fun and memorable trip.",https://a0.muscache.com/pictures/e7921ff4-5b86-423d-8bbb-2415b288bbb7.jpg,373421064,https://www.airbnb.com/users/show/373421064,Sam & JC,2020-10-26,US,"Hello! I am a customer experience specialist at CozySuites and JC is the founder and head of guest experience at CozySuites. We are a tech-enabled hospitality company that's elevating the way people travel. We offer stylish, home-like accommodations for all types of travel. Every CozySuite features modern decor and amenities that make guests feel right at home. We offer accommodations in many cities around the U.S. Have questions? Our guest services team is available 24/7 to help.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_x_medium,Journal Square,0,0,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward C (councilmember Richard Boggiano),,40.7332,-74.05411,Entire house,Entire home/apt,12,,3 baths,5,10,"[""Private entrance"", ""Heating"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Kitchen"", ""Carbon monoxide alarm"", ""Iron"", ""Shampoo"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Wifi"", ""Air conditioning"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hair dryer"", ""Paid parking off premises"", ""Essentials"", ""Hangers""]",$196.00,2,180,2,29,180,180,18.8,180.0,,t,0,0,0,0,2021-02-23,4,4,0,2020-11-16,2020-12-17,85,8,8,10,10,7,8,,t,7,7,0,0,1.20
46111322,https://www.airbnb.com/rooms/46111322,20210221060108,2021-02-21,TWO Large condo by JSQ Path 15 Mins to NYC,"NOTE: This is a spacious listing for TWO units. The first unit has 3 bedrooms and 1 bathroom. The second unit has 2 bedrooms and 1 bathroom!<br /><br />**Stay with peace of mind - all of our rentals are cleaned before and after each stay by a professional cleaning agency trained in proper disinfection techniques. All our rentals also feature digital locks for easy self check-in**<br /><br />This is a listing of TWO newly renovated condos conveniently located 3 minutes of the Journal Square Transportation Center where you shop, dine and take a trip to Manhattan for the day/evening on the train. There are 5 bedrooms and 2 bathrooms split across the 2 units for your group to enjoy to SLEEPS UP TO 19.<br /><br />- 24/7 guest support via message, email, or phone<br />- Professionally cleaned<br />- Self check-in<br /><br />To abide by all legal requirements and HOA rules, you WILL be asked to provide a copy of your official government-issued photo ID, confirm your contact information,  pass","It's walking distance to Journal Square (NJ transit and the Path trains), Boulevard Drinks (best hotdogs, you can't eat just one!), Loew's Jersey Theatre is a movie palace type theatre and live entertainment venue (want to catch an old movie or live music) check their calendar.",https://a0.muscache.com/pictures/a0f40a98-d6c7-48ea-9e90-0bef432fa5fc.jpg,373421064,https://www.airbnb.com/users/show/373421064,Sam & JC,2020-10-26,US,"Hello! I am a customer experience specialist at CozySuites and JC is the founder and head of guest experience at CozySuites. We are a tech-enabled hospitality company that's elevating the way people travel. We offer stylish, home-like accommodations for all types of travel. Every CozySuite features modern decor and amenities that make guests feel right at home. We offer accommodations in many cities around the U.S. Have questions? Our guest services team is available 24/7 to help.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_x_medium,Journal Square,0,0,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward C (councilmember Richard Boggiano),,40.73366,-74.0587,Entire apartment,Entire home/apt,16,,2 baths,5,11,"[""Hot water"", ""Paid parking off premises"", ""Dryer"", ""Fire extinguisher"", ""Coffee maker"", ""Oven"", ""Bed linens"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Kitchen"", ""Iron"", ""Refrigerator"", ""Microwave"", ""TV"", ""Hair dryer"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Long term stays allowed""]",$222.00,29,180,4,29,180,180,19.2,180.0,,t,0,0,0,0,2021-02-21,0,0,0,,,,,,,,,,,t,7,7,0,0,
46111500,https://www.airbnb.com/rooms/46111500,20210221060108,2021-02-21,TWO Spacious condos by JSQ Path 15 Mins to NYC,"NOTE: This is a spacious listing for TWO units. The first unit has 3 bedrooms and 1 bathroom. The second unit has 2 bedrooms and 1 bathroom!<br /><br />**Stay with peace of mind - all of our rentals are cleaned before and after each stay by a professional cleaning agency trained in proper disinfection techniques. All our rentals also feature digital locks for easy self check-in**<br /><br />This is a listing of TWO newly renovated condos conveniently located 3 minutes of the Journal Square Transportation Center where you shop, dine and take a trip to Manhattan for the day/evening on the train. There are 5 bedrooms and 2 bathrooms split across the 2 units for your group to enjoy to SLEEPS UP TO 19.<br /><br />- 24/7 guest support via message, email, or phone<br />- Professionally cleaned<br />- Self check-in<br /><br />To abide by all legal requirements and HOA rules, you WILL be asked to provide a copy of your official government-issued photo ID, confirm your contact information,  pass","It's walking distance to Journal Square (NJ transit and the Path trains), Boulevard Drinks (best hotdogs, you can't eat just one!), Loew's Jersey Theatre is a movie palace type theatre and live entertainment venue (want to catch an old movie or live music) check their calendar.",https://a0.muscache.com/pictures/4a9b3e71-d5af-4c13-961a-7c04b168e14b.jpg,373421064,https://www.airbnb.com/users/show/373421064,Sam & JC,2020-10-26,US,"Hello! I am a customer experience specialist at CozySuites and JC is the founder and head of guest experience at CozySuites. We are a tech-enabled hospitality company that's elevating the way people travel. We offer stylish, home-like accommodations for all types of travel. Every CozySuite features modern decor and amenities that make guests feel right at home. We offer accommodations in many cities around the U.S. Have questions? Our guest services team is available 24/7 to help.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de2ac13e-d1c9-440e-a75a-44c645e6565b.jpg?aki_policy=profile_x_medium,Journal Square,0,0,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward C (councilmember Richard Boggiano),,40.73294,-74.05947,Entire apartment,Entire home/apt,16,,2 baths,5,12,"[""Paid parking off premises"", ""Dryer"", ""Fire extinguisher"", ""Coffee maker"", ""Oven"", ""Bed linens"", ""Dishes and silverware"", ""Washer"", ""Kitchen"", ""Hangers"", ""First aid kit"", ""Iron"", ""Refrigerator"", ""Microwave"", ""TV"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Stove"", ""Long term stays allowed""]",$222.00,29,180,4,29,180,180,19.2,180.0,,t,0,0,0,0,2021-02-21,0,0,0,,,,,,,,,,,f,7,7,0,0,
46117684,https://www.airbnb.com/rooms/46117684,20210221060108,2021-02-23,Cozy apartment for you | 1BR in Jersey City,"Stay for 30+ nights (minimum nights and rates are FIRM) where you’ll have the entire apartment all to yourself at 3 Journal Square. The apartment has beautiful finishes and comes fully outfitted with kitchen, bedroom, & bathroom essentials. Please note, the furnishings & room details WILL VARY as the unit is set up for you upon booking. We are an experienced professional hospitality company that works directly with the property to transform vacant units into your home away from home.<br /><br /><b>The space</b><br />We take the health and safety of guests seriously. Between each stay, the apartment is thoroughly cleaned and sanitized following guidance from the CDC. Cleaners wear protective garments (e.g., mask, gloves) and wipe surfaces, cabinet handles, door knobs, etc. with cleaning solutions that follow CDC guidance. All linens, dishware, glassware and silverware are also washed between stays. Cleaning products and tools are provided so you can clean and sanitize as well.<br /><br ",,https://a0.muscache.com/pictures/316a691f-ad74-40d2-8076-bd67da110b81.jpg,359229620,https://www.airbnb.com/users/show/359229620,Kia,2020-07-29,"Houston, Texas, United States","",within an hour,95%,84%,f,https://a0.muscache.com/im/pictures/user/c2ab4992-16bd-470d-b4e3-580fd24a44d4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c2ab4992-16bd-470d-b4e3-580fd24a44d4.jpg?aki_policy=profile_x_medium,East Boston,1515,1515,"['email', 'phone']",t,t,,Ward C (councilmember Richard Boggiano),,40.73404,-74.06412,Entire serviced apartment,Entire home/apt,3,,1 bath,1,1,"[""Dishes and silverware"", ""Bed linens"", ""Microwave"", ""TV"", ""Carbon monoxide alarm"", ""Gym"", ""Refrigerator"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee maker"", ""Private entrance"", ""Stove"", ""Hot water"", ""Kitchen"", ""Washer"", ""Iron"", ""Wifi"", ""Dedicated workspace"", ""Essentials"", ""Dryer"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Cooking basics"", ""Hair dryer"", ""Hangers""]",$140.00,30,365,30,30,365,365,30.0,365.0,,t,24,54,84,359,2021-02-23,0,0,0,,,,,,,,,,,t,84,84,0,0,
46134958,https://www.airbnb.com/rooms/46134958,20210221060108,2021-02-21,Luxury Apartment in NYC metro area,"Only 14 minutes to WTC, 30 minutes to Chelsea! Close to beautiful Liberty State Park. The apartment is fully furnished with design furniture and every appliance one may need to make their time here as enjoyable as possible! Including a full body home GYM!!!<br /><br /><b>The space</b><br />Besides being a few steps from the light rail, the area has recently been developed so you will find cafes, restaurants and great access to city bikes that you can use to bike around town or go to Liberty State Park where you will see a lot of young locals jogging, walking dogs and enjoying the amazing views of Manhattan. The apartment is well designed for comfort and functionality.<br /><br /><b>Guest access</b><br />The building has no amenities, but you will find a functional trainer for a full body workout in the living room!<br /><br /><b>Other things to note</b><br />Off street parking available. You can get a parking spot in the building’s garage right off the elevator for an additional fee. O","Jersey City is still vibrant. After the lockdown a lot of people moved from Manhattan to JC and the scene has grown exponentially since then. You will find beautiful parks, great restaurants and shopping. And NYC is only 6min away on a train from Newport to West Village! Not much longer if you drive either.",https://a0.muscache.com/pictures/5aca0469-8fd7-4071-9f8b-3727e1c65b85.jpg,786914,https://www.airbnb.com/users/show/786914,Ciro,2011-07-06,"New York, New York, United States","Hello! I first started using Airbnb in the beginning of 2011 and soon became a top host in Washington DC with over 5,000 completed reservations and high ratings. With the focus on continuing to host serious travelers I have carefully selected properties in the best locations around the world for your enjoyment and business trips. Don’t worry about logistics, book with us to have more time to experience the trip you planed. Our team will be happy to help you get settled and assist you with anything you need during the time of your stay. Cheers and happy travels!",N/A,N/A,50%,f,https://a0.muscache.com/im/pictures/user/f7b1e17c-74b6-412e-b070-68ee32faa278.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f7b1e17c-74b6-412e-b070-68ee32faa278.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'manual_online', 'facebook', 'reviews', 'manual_offline', 'jumio', 'offline_government_id', 'government_id']",t,t,"Jersey City, New Jersey, United States",Ward F (councilmember Jermaine D. Robinson),,40.7098,-74.06149,Entire apartment,Entire home/apt,2,,1 bath,1,1,"[""Hot water"", ""Essentials"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Dryer"", ""Coffee maker"", ""Pour-over coffee"", ""Oven"", ""Paid parking on premises"", ""Dishes and silverware"", ""Elevator"", ""Cooking basics"", ""Single level home"", ""Washer"", ""Gym"", ""Hangers"", ""Kitchen"", ""Iron"", ""Refrigerator"", ""Rice maker"", ""Freezer"", ""Nespresso machine"", ""Microwave"", ""Dishwasher"", ""TV"", ""Hair dryer"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Lockbox"", ""Smoke alarm"", ""Stove"", ""Baking sheet"", ""Long term stays allowed""]",$65.00,7,90,7,7,90,90,7.0,90.0,,t,0,1,1,1,2021-02-21,1,1,0,2020-12-18,2020-12-18,100,10,10,10,10,8,10,,f,1,1,0,0,0.45
46143648,https://www.airbnb.com/rooms/46143648,20210221060108,2021-02-23,The Bergen,"Wake up in this bright, cozy, spacious apartment located right in the heart of Jersey city! Location is amazing- a short bus or train ride away from NYC. Walkable distance to shops, restaurants, and anything else you may need! Building is a new modern construction, rainfall shower head, stainless steel appliances, free weights, gym, camera and doorman, camera monitor inside unit, keurig, complimentary pods, shampoo and conditioner, soap, towels, AC/heat/hot water. Be at home with hotel vibes.<br /><br /><b>The space</b><br />Open living room connected to a great full furnished kitchen, bathroom, washers space and bedroom<br /><br /><b>Guest access</b><br />Grill station, rooftop, gym<br /><br /><b>Other things to note</b><br />The location is great l, near by many restaurants, 10 min to NYC",Safe neighborhood,https://a0.muscache.com/pictures/604fa858-db0c-46c8-88c2-00a793360368.jpg,255326838,https://www.airbnb.com/users/show/255326838,Anthony,2019-04-12,"Jersey City, New Jersey, United States","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/71be11d6-8444-4d8f-aa59-f6886e88d43c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/71be11d6-8444-4d8f-aa59-f6886e88d43c.jpg?aki_policy=profile_x_medium,West Side,2,2,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,"Jersey City, New Jersey, United States",Ward B (councilmember Mira Prinz-Arey),,40.71734,-74.07954,Entire apartment,Entire home/apt,3,,1 bath,1,2,"[""Laundromat nearby"", ""Dishes and silverware"", ""Bed linens"", ""Microwave"", ""First aid kit"", ""TV"", ""Carbon monoxide alarm"", ""Gym"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee maker"", ""Private entrance"", ""Heating"", ""Stove"", ""Hot water"", ""Kitchen"", ""Washer"", ""Iron"", ""Wifi"", ""Conditioner"", ""Air conditioning"", ""Rice maker"", ""Essentials"", ""Ethernet connection"", ""Dryer"", ""Sound system"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Shower gel"", ""Garden or backyard"", ""Body soap"", ""Elevator"", ""BBQ grill"", ""Hair dryer"", ""Hangers""]",$150.00,2,30,2,2,30,30,2.0,30.0,,t,27,57,87,362,2021-02-23,7,7,3,2020-11-08,2021-02-07,94,9,9,10,10,10,10,,f,1,1,0,0,1.94
46155627,https://www.airbnb.com/rooms/46155627,20210221060108,2021-02-23,2 Bedrooms/1 Bath - Privacy and Convenience,"Enjoy 2 bedrooms, full bath and renovated kitchen and outdoor space.  fast wifi and all furnishings, essentials and utilities included.  Washer and dryer in basement.  Everything is private for you and you alone!<br /><br />50% DISCOUNT AND NO CLEANING FEE ON STAYS OF 29 DAYS OR MORE<br /><br />Just a 5 minute walk from beautiful Hamilton park and its shops and restaurants, and just a 15 minute walk from Newport PATH station into Manhattan (approximately 30 minutes total travel time to Midtown or Lower Manhattan).<br /><br /><b>The space</b><br />2 bedrooms and a ""jack and jill"" style bath over a living room and larger kitchen.  Main bedroom has two enormous closets.  Kitchen is fully equipped with dishwasher, fridge and gas stove.",,https://a0.muscache.com/pictures/c6c9fbd5-6b6b-485f-8d03-3acfacecb61b.jpg,258537669,https://www.airbnb.com/users/show/258537669,Jc,2019-04-28,US,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/f1c62363-7d08-4a11-a78c-9351327cc413.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1c62363-7d08-4a11-a78c-9351327cc413.jpg?aki_policy=profile_x_medium,Historic Downtown,1,1,"['phone', 'offline_government_id', 'selfie', 'government_id']",t,t,,Ward E (councilmember James Solomon),,40.73254,-74.04395,Entire apartment,Entire home/apt,4,,1 bath,2,2,"[""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Microwave"", ""TV"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee maker"", ""Private entrance"", ""Heating"", ""Stove"", ""Hot water"", ""Free street parking"", ""Kitchen"", ""Washer"", ""Iron"", ""Wifi"", ""Pack \u2019n Play/travel crib"", ""Conditioner"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Dryer"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dishwasher"", ""Garden or backyard"", ""Body soap"", ""Freezer"", ""Hair dryer"", ""Paid parking garage off premises"", ""Hangers""]",$165.00,29,1125,29,29,1125,1125,29.0,1125.0,,t,2,2,2,237,2021-02-23,1,1,0,2020-12-14,2020-12-14,100,10,8,10,10,8,10,,t,1,1,0,0,0.42
46194410,https://www.airbnb.com/rooms/46194410,20210221060108,2021-02-21,TwinCity 1 BR/1 BA Apt- Minutes To NYC!,"Create a memorable vacation or business trip by staying at this clean and relaxing 1 bedroom apartment. Located one stop from downtown Manhattan and walking distance from great restaurants and bars, you can enjoy the best that NYC and Jersey City have to offer.<br /><br /><b>The space</b><br />The space<br />1 bedroom / 1 bathroom apartment with all the essentials including:<br />-Fresh linens and towels<br />-Kitchen with all the basics<br />-Wifi<br />-Heating and air conditioning<br />-Access to Washer & Dryer<br />-Coffee and tea selection<br />-50"" Samsung Smart TV with Netflix for streaming shows and movies<br />-Shampoo, body wash, and hand soap<br />-Hairdryer, iron, and more<br />Room details:<br />Living room (sleeps 2)- sofa bed<br />Kitchen area- table with 4 chairs, refrigerator, stove, oven, microwave, coffee maker, kettle, plates, mugs, bowls, utensils, pots and pans, cutting board<br />Master Bedroom (sleeps 2)- Queen size bed, night stands, blackout shades, and Smart T","Located steps from Newark Avenue, the Center of Downtown Jersey City, where you will find some of the best restaurants, bars, and coffee shops the Jersey City has to offer.  You are also just a 5 minute walk to the Grove St PATH Train which connects Downtown Jersey City to both Downtown and Midtown New York City in a matter of minutes. So if you’re looking to stay in Jersey City or adventure into New York, look no further than this apartment for everything you will need to have a great trip!",https://a0.muscache.com/pictures/881fcaf5-d0c4-44d9-b012-da98aa945dc7.jpg,319005137,https://www.airbnb.com/users/show/319005137,Robert,2019-12-19,"Jersey City, New Jersey, United States",New York City based avid traveler and investor in the Jersey City area.  ,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/95065ea2-56bd-4276-acca-389f436be41a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/95065ea2-56bd-4276-acca-389f436be41a.jpg?aki_policy=profile_x_medium,Downtown Jersey City,5,5,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Jersey City, New Jersey, United States",Ward E (councilmember James Solomon),,40.72443,-74.04582,Entire apartment,Entire home/apt,4,,1 bath,1,2,"[""Laundromat nearby"", ""Room-darkening shades"", ""Dishes and silverware"", ""Portable fans"", ""Bed linens"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""TV"", ""Crib"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Coffee maker"", ""Bathtub"", ""Heating"", ""Stove"", ""Hot water"", ""Free street parking"", ""Kitchen"", ""Washer"", ""Iron"", ""Wifi"", ""Cleaning before checkout"", ""Pack \u2019n Play/travel crib"", ""Conditioner"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Dryer"", ""Oven"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Shower gel"", ""Cooking basics"", ""Body soap"", ""Freezer"", ""Smart lock"", ""Hair dryer"", ""Paid parking garage off premises"", ""Hangers""]",$93.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,11,41,71,346,2021-02-21,7,7,3,2020-11-28,2021-02-16,91,9,10,10,9,10,9,,t,13,13,0,0,2.44
